date,title,artist,rank,ID,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,mode
2006-03-11,She Let Herself Go,George Strait,99.0,spotify:track:1mIQiN9xMz58kfQO6wjOeX,0.0888,0.659,198213.0,0.572,1.08e-05,6.0,0.0813,-7.817,0.0252,113.987,4.0,0.0
2006-03-18,Honky Tonk Badonkadonk,Trace Adkins,53.0,spotify:track:5iDfnRTdV2mrvMK886TLRg,0.338,0.643,241133.0,0.919,0.0,2.0,0.0555,-3.487,0.0551,114.982,4.0,1.0
2006-03-18,Hung Up,Madonna,74.0,spotify:track:3850dYVgOFIXJh5U4BFEWH,0.0039,0.649,337733.0,0.647,0.161,9.0,0.0686,-7.695,0.0452,125.02,4.0,0.0
2006-03-18,Just Might (Make Me Believe),Sugarland,88.0,spotify:track:4MSnF5Ajr8P0LqC4Zd66DH,0.123,0.487,247800.0,0.504,0.0,1.0,0.109,-5.207,0.0261,139.717,4.0,1.0
2006-03-18,Luxurious,Gwen Stefani,100.0,spotify:track:3UQmoVQJqBYauTZLVPs3uo,0.154,0.811,264920.0,0.726,0.0,0.0,0.116,-3.995,0.0813,131.027,4.0,1.0
2006-03-18,When I'm Gone,Eminem,91.0,spotify:track:2lRI7n5b9jlPYsEpRuots6,0.0551,0.608,281120.0,0.745,0.0,10.0,0.27,-5.496,0.365,150.068,4.0,0.0
2006-03-18,Who I Am Hates Who I've Been,Relient K,97.0,spotify:track:23zxVVtHjo2mbtAoAg5XB4,0.00289,0.398,232267.0,0.902,0.0,3.0,0.066,-3.518,0.0861,166.823,4.0,1.0
2006-03-18,Wings Of A Butterfly,HIM,87.0,spotify:track:5OdIePuf9dXmsJmQ98jRMp,0.0152,0.432,211680.0,0.776,0.0153,8.0,0.834,-3.474,0.0443,128.038,4.0,1.0
2006-03-25,Laffy Taffy,D4L,47.0,spotify:track:2ajhenDRiiAnCHHjsIOHhJ,0.0351,0.891,224253.0,0.439,0.0,7.0,0.0932,-7.994,0.428,77.499,4.0,0.0
2006-03-25,One Wish,Ray J,40.0,spotify:track:5qrzhg9Fmu8Amg2uMhHfe5,0.278,0.525,337640.0,0.652,0.0,5.0,0.339,-7.042,0.28,127.673,4.0,0.0
2006-03-25,There It Go! (The Whistle Song),Juelz Santana,50.0,spotify:track:50UkypyQJbSQLaXHke5Yep,0.023,0.942,180493.0,0.892,0.000897,6.0,0.264,-6.363,0.196,100.007,4.0,0.0
2006-03-25,We Be Burnin',Sean Paul,48.0,spotify:track:4kOTDj4SiZPkW1p96WMDNv,0.145,0.95,213066.0,0.803,0.0,1.0,0.0748,-4.195,0.151,117.0,4.0,1.0
2006-04-01,Crash,Gwen Stefani,100.0,spotify:track:6HJxf2Vnveoo5Hm7sZ7qOp,0.0192,0.785,246613.0,0.929,0.0,9.0,0.873,-1.635,0.0424,126.23,4.0,1.0
2006-04-01,Feel Good Inc,Gorillaz,50.0,spotify:track:0d28khcov6AiegSCpG5TuT,0.00836,0.818,222640.0,0.705,0.00233,6.0,0.613,-6.679,0.177,138.559,4.0,1.0
2006-04-01,Gotta Go,Trey Songz,82.0,spotify:track:5Q4lFAfvLhGB7DNcg2DwgA,0.161,0.675,247053.0,0.635,0.0,5.0,0.48,-5.356,0.0632,82.21,4.0,0.0
2006-04-08,Animals,Nickelback,97.0,spotify:track:3rjM7GhxdVq1YySsHBs21i,0.000734,0.572,186600.0,0.961,0.021,7.0,0.207,-3.089,0.0625,76.998,4.0,1.0
2006-04-08,Betcha Can't Do It Like Me,D4L,92.0,spotify:track:1KW8BTLgbRCTH8pzUmboLE,0.00956,0.901,220467.0,0.359,0.0,10.0,0.0752,-8.198,0.248,149.019,4.0,0.0
2006-04-08,Bring Out The Freak In You,Lil Rob,89.0,spotify:track:2tddDONgqas4K7avpgJgjY,0.000745,0.95,229560.0,0.504,5.3e-06,4.0,0.32,-7.367,0.113,110.027,4.0,1.0
2006-04-08,Goodbye My Lover,James Blunt,87.0,spotify:track:6gxycjJNMgmAyfzUXBN80P,0.953,0.432,258653.0,0.261,0.00342,4.0,0.0903,-12.591,0.0512,89.567,4.0,1.0
2006-04-08,Kerosene,Miranda Lambert,99.0,spotify:track:2yhhcHTfvLC0HzSajGYL0h,0.00687,0.628,185800.0,0.92,5.34e-05,7.0,0.337,-3.252,0.0287,126.998,4.0,1.0
2006-04-08,Lights And Sounds,Yellowcard,94.0,spotify:track:4XOZaPYeMn9hcbpyS90NnD,8.48e-05,0.344,208187.0,0.972,0.0,11.0,0.293,-3.675,0.116,167.819,4.0,0.0
2006-04-08,Llame Pa' Verte,Wisin & Yandel,100.0,spotify:track:4mgnzMatgZI7daRWXeeOQO,0.0743,0.849,197213.0,0.827,2.26e-06,10.0,0.0771,-5.15,0.0735,94.995,4.0,1.0
2006-04-08,Talk,Coldplay,96.0,spotify:track:4wzt5Rrk3W98pHXAqutuJw,0.00541,0.415,311292.0,0.554,0.00202,7.0,0.155,-10.839,0.0334,120.318,4.0,0.0
2006-04-08,Wasteland,10 Years,95.0,spotify:track:3pO37BXsjMC2wApALxGbuB,0.000422,0.409,229867.0,0.783,0.000354,6.0,0.0664,-5.083,0.0731,145.541,4.0,0.0
2006-04-15,Cheatin',Sara Evans,99.0,spotify:track:230QoWFdxdHUTNzsXiyhj0,0.0174,0.416,206387.0,0.615,6.92e-05,9.0,0.233,-4.984,0.039,157.671,4.0,1.0
2006-04-15,Lo Que Me Gusta A Mi,Juanes,94.0,spotify:track:722QPOI0pGJJ0Y0P6ETzgE,0.0582,0.678,210627.0,0.895,0.0,4.0,0.0788,-5.339,0.0394,94.965,4.0,1.0
2006-04-15,Perfect Situation,Weezer,97.0,spotify:track:1D7UBHqaPWDbBHs2S5YXge,0.0271,0.47,254333.0,0.806,0.000142,6.0,0.2,-4.1,0.0328,93.853,4.0,1.0
2006-04-15,Rodeo,Juvenile,82.0,spotify:track:6TQi1WGLxAyy1itA3CqSlD,0.0532,0.7,237947.0,0.547,0.0,1.0,0.068,-7.907,0.156,157.137,3.0,1.0
2006-04-15,Sorry,Madonna,91.0,spotify:track:55whbebR4olz2HHcRQa2kx,0.00121,0.589,281880.0,0.877,0.013,0.0,0.169,-6.229,0.046,132.971,4.0,0.0
2006-04-15,Stickwitu,The Pussycat Dolls,46.0,spotify:track:4NjR63Up0uMkQBlKvlZd1l,0.268,0.655,207507.0,0.54,0.0,9.0,0.068,-6.482,0.0516,79.983,4.0,1.0
2006-04-15,"Sugar, We're Goin' Down",Fall Out Boy,49.0,spotify:track:2TfSHkHiFO4gRztVIkggkE,0.00579,0.494,229093.0,0.842,0.0,7.0,0.122,-4.784,0.0843,162.011,4.0,1.0
2006-04-22,Every Day Is Exactly The Same,Nine Inch Nails,56.0,spotify:track:0ypg59NyOVCpWVzd0SUsT5,0.0217,0.607,294893.0,0.941,0.071,0.0,0.119,-6.163,0.0486,144.04,4.0,1.0
2006-04-22,Gold Lion,Yeah Yeah Yeahs,92.0,spotify:track:6ttg1sxtU12beFZkjoc6j5,0.0204,0.521,187133.0,0.848,1.21e-05,9.0,0.081,-3.396,0.065,158.739,4.0,1.0
2006-04-22,L.O.V.E.,Ashlee Simpson,98.0,spotify:track:7H2TYuu6OmqkxQD3LIZRC7,0.00298,0.588,153053.0,0.828,0.00203,5.0,0.644,-3.309,0.0538,191.874,4.0,0.0
2006-04-22,Looking For You,Kirk Franklin,61.0,spotify:track:7lXbmBVZsyhxsxBzodG1w3,0.0138,0.81,246560.0,0.72,0.0,1.0,0.221,-4.793,0.0503,121.984,4.0,1.0
2006-04-22,My Humps,The Black Eyed Peas,44.0,spotify:track:4XbhgSxKc2KEoVV43rnwSM,0.0336,0.89,231855.0,0.646,0.000134,6.0,0.0265,-6.788,0.054,129.976,4.0,1.0
2006-04-22,Photograph,Nickelback,48.0,spotify:track:3hb2ScEVkGchcAQqrPLP0R,0.000932,0.515,258920.0,0.876,0.000166,8.0,0.136,-3.756,0.0292,145.916,4.0,1.0
2006-04-22,You And Me,Lifehouse,49.0,spotify:track:0815caqt2Lytro5EIzMufT,0.114,0.459,195493.0,0.427,0.0,7.0,0.168,-7.734,0.0267,139.902,3.0,1.0
2006-04-29,Conceited (There's Something About Remy),Remy Ma,95.0,spotify:track:2R4KCSHfWuYiCMSu9f0nuc,0.216,0.704,219560.0,0.568,0.0,11.0,0.184,-7.786,0.51,123.855,5.0,1.0
2006-04-29,"Jesus, Take The Wheel",Carrie Underwood,49.0,spotify:track:3lec3CzDPAxsZokPph5w87,0.665,0.359,226493.0,0.518,0.0,2.0,0.106,-3.537,0.0302,76.572,4.0,1.0
2006-04-29,Lo Que Son Las Cosas,Anais,100.0,spotify:track:69nhmuu1rthCDq6ASphBsE,0.62,0.536,242467.0,0.611,0.0,6.0,0.097,-4.186,0.036,141.84,4.0,1.0
2006-04-29,Save The Last Dance For Me,Michael Buble,99.0,spotify:track:1NnBOnFPFdYJdauawQt5bN,0.288,0.745,218613.0,0.45,0.0,4.0,0.0538,-9.121,0.0354,133.952,4.0,1.0
2006-04-29,She Don't Tell Me To,Montgomery Gentry,91.0,spotify:track:4SO0nnqRKg2sNfvEaEBs4w,0.0606,0.459,187213.0,0.703,0.0,5.0,0.0889,-5.294,0.0338,159.856,4.0,1.0
2006-05-06,Always On Your Side,Sheryl Crow & Sting,97.0,spotify:track:5VknTitqmNlYucokTQbMye,0.578,0.514,250853.0,0.551,0.0,5.0,0.106,-4.71,0.0258,140.279,4.0,1.0
2006-05-06,Dirty Little Secret,The All-American Rejects,45.0,spotify:track:5lDriBxJd22IhOH9zTcFrV,0.000346,0.465,193653.0,0.954,5.38e-06,10.0,0.573,-4.251,0.044,143.85,4.0,1.0
2006-05-06,King Without A Crown,Matisyahu,85.0,spotify:track:3NkIfsiFHnljGrlXSD2AJ3,0.0349,0.697,222387.0,0.859,0.0,5.0,0.0931,-5.306,0.19,93.78,4.0,0.0
2006-05-06,Pump It,The Black Eyed Peas,50.0,spotify:track:0BzG2mOMi5PpgybYhSewJs,0.000318,0.63,214806.0,0.67,0.0146,11.0,0.441,-9.192,0.0815,153.471,4.0,0.0
2006-05-13,Because Of You,Kelly Clarkson,42.0,spotify:track:3f3omU8n47Mqyab5nCaGyT,0.254,0.583,219493.0,0.584,0.0,5.0,0.123,-5.362,0.0314,140.039,4.0,0.0
2006-05-13,Believe,Brooks & Dunn,80.0,spotify:track:4RBL1O2KXydgUhZrslOsn5,0.782,0.598,338520.0,0.223,9.76e-05,9.0,0.102,-9.842,0.0365,117.308,4.0,1.0
2006-05-13,Nobody But Me,Blake Shelton,100.0,spotify:track:5zni15XyrdqAGExRcMSJi2,0.376,0.637,158707.0,0.682,0.0,2.0,0.17,-4.632,0.0291,81.016,4.0,1.0
2006-05-13,Run It!,Chris Brown,47.0,spotify:track:7xYnUQigPoIDAMPVK79NEq,0.0246,0.846,229867.0,0.482,0.0,1.0,0.393,-6.721,0.129,100.969,4.0,0.0
2006-05-13,Rush,Aly & AJ,99.0,spotify:track:1dpXikU9kSyxm1mKulwHws,0.0175,0.548,191733.0,0.815,8.9e-06,2.0,0.127,-5.218,0.0409,129.963,4.0,0.0
2006-05-13,Speak,Godsmack,98.0,spotify:track:6RfDLynqmspMOKA57mXyQI,2.32e-06,0.401,235933.0,0.9,0.000925,7.0,0.0369,-6.474,0.0415,97.99,4.0,1.0
2006-05-13,Tonight I Wanna Cry,Keith Urban,63.0,spotify:track:61hmCqoIlTJjcVMMLhcH5n,0.88,0.579,259507.0,0.385,2.17e-06,7.0,0.164,-7.885,0.0256,103.779,4.0,1.0
2006-05-13,Your Man,Josh Turner,74.0,spotify:track:1WzAeadSKJhqykZFbJNmQv,0.337,0.744,211893.0,0.637,0.000222,6.0,0.0696,-4.483,0.0241,100.511,4.0,1.0
2006-05-20,Living In Fast Forward,Kenny Chesney,98.0,spotify:track:0cE0J96KeivafL6goJwpmq,0.0254,0.689,211893.0,0.907,0.000732,9.0,0.138,-5.587,0.037,116.968,4.0,1.0
2006-05-20,The Only Difference Between Martyrdom And Suicide Is Press Coverage,Panic! At The Disco,94.0,spotify:track:4WdopfTdSd0nCLropjhsgH,0.0457,0.501,174867.0,0.933,0.0,6.0,0.376,-3.476,0.198,170.13,4.0,0.0
2006-05-20,Yo (Excuse Me Miss),Chris Brown,41.0,spotify:track:7DFnq8FYhHMCylykf6ZCxA,0.119,0.536,229040.0,0.612,0.0,4.0,0.209,-5.847,0.272,86.768,4.0,1.0
2006-05-27,Again And Again,Jewel,89.0,spotify:track:4sBXNclXxCTPBIMZb7Qtf3,0.182,0.516,236173.0,0.792,3.33e-06,0.0,0.105,-3.795,0.0304,132.938,4.0,1.0
2006-05-27,Beautiful Love,The Afters,94.0,spotify:track:5XNmGlng1dBCkCkVGIGvkm,0.00017,0.449,238320.0,0.816,0.000314,8.0,0.225,-3.635,0.0373,132.017,4.0,0.0
2006-05-27,I Dare You,Shinedown,98.0,spotify:track:2b86QdcYHnO4YRXqfqlmGH,5.51e-05,0.55,234053.0,0.921,0.000214,3.0,0.0999,-4.606,0.0312,107.013,4.0,0.0
2006-05-27,In My Mind,Heather Headley,88.0,spotify:track:6NSlNryPDSICV6ER6ZRosi,0.148,0.615,245947.0,0.457,0.0,0.0,0.125,-6.761,0.0341,119.646,4.0,1.0
2006-05-27,So Sick,Ne-Yo,41.0,spotify:track:6brl7bwOHmGFkNw3MBqssT,0.246,0.452,207187.0,0.574,0.0,6.0,0.189,-8.336,0.31,92.791,4.0,1.0
2006-05-27,Touch It,Busta Rhymes,49.0,spotify:track:1A65qQZjAXs5d3Jv18MZVX,0.00423,0.658,214960.0,0.551,0.000108,1.0,0.197,-6.62,0.371,138.345,5.0,1.0
2006-05-27,World Wide Suicide,Pearl Jam,99.0,spotify:track:4mWYx9wadNBVrgcTRzHSkB,0.000272,0.474,207347.0,0.959,0.0,7.0,0.282,-3.865,0.0748,147.007,4.0,1.0
2006-06-03,"Dance, Dance",Fall Out Boy,47.0,spotify:track:0a7BloCiNzLDD9qSQHh5m7,0.00523,0.622,180267.0,0.961,0.0,11.0,0.0854,-3.198,0.154,114.452,4.0,0.0
2006-06-03,Ever The Same,Rob Thomas,62.0,spotify:track:02acUMylPHMjJ9miDc9b38,0.0152,0.435,256600.0,0.729,2.63e-05,1.0,0.11,-4.818,0.0307,188.017,4.0,0.0
2006-06-03,Get Drunk And Be Somebody,Toby Keith,100.0,spotify:track:408wKFP7qp6ALbjcex2t9k,0.229,0.628,178840.0,0.896,0.0,2.0,0.365,-4.132,0.0557,128.06,4.0,1.0
2006-06-03,I Am Not My Hair,India.Arie,97.0,spotify:track:4xekeMdr1mzuvWaG1fPNN4,0.0246,0.843,229133.0,0.514,0.0,7.0,0.342,-8.542,0.251,98.274,4.0,0.0
2006-06-03,The Lucky One,Faith Hill,85.0,spotify:track:3H2PYvePtlKoErKnlP943M,0.0551,0.677,216427.0,0.864,0.0,5.0,0.351,-4.062,0.0319,119.981,4.0,1.0
2006-06-03,We Run This,Missy Elliott,89.0,spotify:track:4z5fkIflIBvSG9elVNmiOJ,0.187,0.745,204461.0,0.898,0.0,9.0,0.712,-4.544,0.234,109.614,4.0,1.0
2006-06-10,Love,Keyshia Cole,100.0,spotify:track:0W4NhJhcqKCqEP2GIpDCDq,0.064,0.688,255333.0,0.519,0.0,5.0,0.1,-4.285,0.0283,116.714,4.0,1.0
2006-06-10,Rompe,Daddy Yankee,47.0,spotify:track:0xrxBqOw9OcTYzSkxfenqV,0.0358,0.687,189040.0,0.806,5.83e-06,1.0,0.0569,-6.019,0.0549,176.064,4.0,0.0
2006-06-10,Stupid Girls,P!nk,85.0,spotify:track:1Ab6RxeKl3e07zP7Get7CX,0.000738,0.683,197173.0,0.886,0.00188,4.0,0.0524,-5.045,0.071,100.04,4.0,0.0
2006-06-10,The Seashores Of Old Mexico,George Strait,88.0,spotify:track:33Ac3dT2JHu0ljlPoGVYHT,0.167,0.508,251333.0,0.576,0.00215,6.0,0.33,-7.441,0.0294,156.938,3.0,0.0
2006-06-10,Upside Down,Jack Johnson,65.0,spotify:track:6shRGWCtBUOPFLFTTqXZIC,0.238,0.787,208653.0,0.655,0.000171,6.0,0.138,-8.339,0.0431,102.485,4.0,0.0
2006-06-17,Beep,The Pussycat Dolls Featuring will.i.am,70.0,spotify:track:4o8EPKaCQ9BvdoEGyQ0lsF,0.00272,0.912,250587.0,0.492,0.000168,7.0,0.108,-7.439,0.0538,103.611,4.0,0.0
2006-06-17,Hustler Musik,Lil Wayne,94.0,spotify:track:2334WaCjswLcRIRgTTPWaZ,0.362,0.661,303667.0,0.746,0.0,8.0,0.454,-2.223,0.25,83.935,4.0,0.0
2006-06-17,Poppin' My Collar,Three 6 Mafia,97.0,spotify:track:5zd9TgduWbfFXwgnm3K3Rz,0.354,0.729,176880.0,0.795,0.0,7.0,0.536,-4.579,0.144,146.747,4.0,1.0
2006-06-17,Wherever You Are,Jack Ingram,100.0,spotify:track:1uRvF355jFHDKrsUWEXkRF,0.058,0.572,215560.0,0.81,0.0,2.0,0.101,-5.629,0.0315,107.906,4.0,1.0
2006-06-24,4 Minutes,Avant,91.0,spotify:track:3g6SuyjGaGyAXmjvdNI1IU,0.0942,0.828,240320.0,0.6,0.0,10.0,0.126,-5.429,0.162,119.969,4.0,1.0
2006-06-24,Good Luck Charm,Jagged Edge,97.0,spotify:track:0rJBJ4K6uNeDg1rGVyi0Tp,0.434,0.634,264640.0,0.653,0.0,11.0,0.109,-5.89,0.0689,116.156,4.0,1.0
2006-06-24,High,James Blunt,100.0,spotify:track:13yEuYLJYxPCLJR0KNOqpk,0.259,0.541,243280.0,0.602,1.37e-06,10.0,0.125,-6.033,0.0257,81.32,4.0,1.0
2006-06-24,I Got You,Craig Morgan,94.0,spotify:track:43OvQi0oJuPBFGiPxIoPC5,0.316,0.588,233653.0,0.702,0.0,3.0,0.189,-5.295,0.0269,106.052,4.0,1.0
2006-06-24,Wanted Dead Or Alive,Chris Daughtry,93.0,spotify:track:63MeDGLOFgYCvIv7kgA6mf,0.000938,0.483,271573.0,0.668,0.0,7.0,0.107,-6.861,0.04,156.033,4.0,1.0
2006-07-01,"A Little Less Sixteen Candles, A Little More Touch Me",Fall Out Boy,91.0,spotify:track:4pmU8AtVu9qU40Xd9zjEfA,0.00704,0.538,169027.0,0.889,0.0,7.0,0.312,-3.586,0.0596,133.044,4.0,1.0
2006-07-01,Girl,Paul Wall,95.0,spotify:track:7tAXjikQCHflZLeGPTUcLQ,0.000107,0.693,278453.0,0.729,1.9e-05,4.0,0.119,-8.281,0.0347,83.989,4.0,0.0
2006-07-01,"Mighty ""O""",OutKast,89.0,spotify:track:25EtWmcUALs9Gtfiv7Bcab,0.00615,0.449,256227.0,0.698,0.0,5.0,0.325,-5.733,0.276,83.373,4.0,1.0
2006-07-01,Why We Thugs,Ice Cube,93.0,spotify:track:5880eYQmXx3c3oD22IljIt,0.326,0.683,224107.0,0.59,0.0,1.0,0.148,-5.423,0.458,100.892,4.0,1.0
2006-07-08,Be Without You,Mary J. Blige,49.0,spotify:track:6Y3WvyUG9iE5bQYg38SPtQ,0.0717,0.726,246333.0,0.7,0.0,2.0,0.262,-5.881,0.0998,146.559,4.0,0.0
2006-07-08,Girl Next Door,Saving Jane,89.0,spotify:track:4TxdDwdVNpLTcXkCflfuHB,0.0134,0.627,203253.0,0.81,0.0,2.0,0.109,-5.684,0.0437,122.058,4.0,1.0
2006-07-08,Takin' It To The Streets,Taylor Hicks,92.0,spotify:track:56EUgeYOJRnkdFaziSy92v,0.143,0.624,217333.0,0.832,0.0,0.0,0.0799,-6.78,0.0572,145.071,4.0,1.0
2006-07-08,The Real Thing,Bo Bice,100.0,spotify:track:3T3Epzn2xHawkZ7uzxR13p,0.0707,0.494,201667.0,0.87,2.98e-05,2.0,0.0798,-4.33,0.0413,146.882,4.0,1.0
2006-07-15,Everytime We Touch,Cascada,51.0,spotify:track:5YJtMNWKe55yr49cyJgxva,0.00281,0.633,197124.0,0.976,1.29e-05,8.0,0.382,-5.362,0.0519,142.027,4.0,1.0
2006-07-15,I Can't Unlove You,Kenny Rogers,95.0,spotify:track:6Yp4C2d3ZYhbUc4xiQAySq,0.0847,0.538,204653.0,0.457,2.75e-06,10.0,0.158,-5.874,0.0271,139.832,4.0,1.0
2006-07-15,Kick Push,Lupe Fiasco,98.0,spotify:track:6nz35DNIzbtj5ztpDEcW1j,0.164,0.652,254466.0,0.809,0.0,5.0,0.175,-5.276,0.17,94.786,4.0,1.0
2006-07-15,Ridin' Rims,Dem Franchize Boyz,90.0,spotify:track:4o568kdkDntTDuQTJfMIxa,0.081,0.739,323960.0,0.603,0.0,2.0,0.0833,-7.788,0.0784,158.873,4.0,1.0
2006-07-15,Size Matters (Someday),Joe Nichols,91.0,spotify:track:6AuUXX8vRuLccpJvgHoR86,0.0199,0.562,170960.0,0.754,0.0,5.0,0.311,-5.163,0.0392,175.021,4.0,1.0
2006-07-22,Angelito,Don Omar,93.0,spotify:track:7zo8XAMYBG6nGpqGiIudBc,0.2,0.63,284933.0,0.661,0.0,1.0,0.17,-5.11,0.045,156.005,4.0,0.0
2006-07-22,Bojangles,Pitbull,91.0,spotify:track:7snK1sf3ZHxahCYpFy1aJ8,0.00355,0.794,269640.0,0.695,0.0,1.0,0.0883,-6.692,0.15,108.071,4.0,1.0
2006-07-22,Don't Wait,Dashboard Confessional,89.0,spotify:track:3nf5SJHFz4PL7yqE0aGZX7,0.000248,0.425,245840.0,0.832,0.00254,3.0,0.354,-4.07,0.0349,153.972,4.0,1.0
2006-07-22,My Destiny,Katharine McPhee,79.0,spotify:track:5pzOa6eAYbZ0TCmFhTRUzI,0.309,0.469,227400.0,0.451,0.0,10.0,0.13,-7.242,0.0294,137.779,4.0,1.0
2006-07-22,Saving Grace,Tom Petty,100.0,spotify:track:7tSt526i6jm3zmhUfbXZHX,0.137,0.33,226200.0,0.798,0.000269,2.0,0.13,-4.23,0.0381,142.287,4.0,1.0
2006-07-22,Something's Gotta Give,LeAnn Rimes,98.0,spotify:track:3Sg82C7qlmgQH9lyovH6AS,0.0771,0.647,236840.0,0.85,0.0,2.0,0.0662,-3.464,0.0292,109.002,4.0,1.0
2006-07-22,Who Says You Can't Go Home,Bon Jovi,48.0,spotify:track:5439qJTu5mVH9aeriwp03u,0.0437,0.537,230280.0,0.885,0.0,7.0,0.274,-3.641,0.0343,131.698,4.0,1.0
2006-07-29,8th Of November,Big & Rich,94.0,spotify:track:2X0aeFJXJZpeK2nSWvypiI,0.117,0.259,298240.0,0.729,0.0,2.0,0.438,-2.665,0.0418,169.11,3.0,1.0
2006-07-29,Settle For A Slowdown,Dierks Bentley,93.0,spotify:track:23wZ7ClwPgwBNkFvnTlMwk,0.0813,0.533,223200.0,0.665,1.86e-05,5.0,0.332,-5.632,0.0317,80.975,4.0,1.0
2006-07-29,Single,Natasha Bedingfield,87.0,spotify:track:7ru6nBaxYqdeuLLUdVgjgb,0.0466,0.621,237600.0,0.644,0.0,2.0,0.55,-5.624,0.115,168.012,4.0,1.0
2006-07-29,The Adventure,Angels & Airwaves,89.0,spotify:track:2uuTo18bRgXj3RvlbZKMvU,0.0485,0.543,312533.0,0.878,0.00101,11.0,0.125,-5.994,0.0472,144.157,4.0,1.0
2006-07-29,What You Know,T.I.,59.0,spotify:track:0CAJdthKDdRjB2h8YOguN6,0.0155,0.551,274333.0,0.81,0.0,11.0,0.169,-4.365,0.0344,73.464,4.0,1.0
2006-07-29,When You're Mad,Ne-Yo,83.0,spotify:track:5FXOEdfNW7nYQrBWtW49Cl,0.364,0.66,222000.0,0.548,0.0,6.0,0.108,-7.127,0.215,86.947,4.0,1.0
2006-07-29,Why,Jason Aldean,100.0,spotify:track:65Jn2gZWMren03Rz0fCMqs,0.0688,0.568,213733.0,0.695,0.0,9.0,0.15,-3.828,0.0294,135.926,4.0,1.0
2006-07-29,You're Beautiful,James Blunt,49.0,spotify:track:7j6C8ITuzhA7GHmj2z9mSd,0.994,0.66,177066.0,0.183,0.928,3.0,0.119,-15.238,0.068,78.936,4.0,1.0
2006-08-05,Gettin' Some,Shawnna,98.0,spotify:track:4uNisev7PGUAixBOagpgyY,0.0901,0.823,202760.0,0.586,0.0,4.0,0.0605,-6.044,0.336,78.054,4.0,0.0
2006-08-05,Scotty Doesn't Know,Lustra,78.0,spotify:track:1LkoYGxmYpO6QSEvY5C0Zl,0.000449,0.317,175200.0,0.887,9.23e-06,0.0,0.363,-4.525,0.0472,174.009,4.0,1.0
2006-08-05,Somewhere Over The Rainbow,Katharine McPhee,73.0,spotify:track:2UORsaluUZXiMvkkkedDTJ,0.863,0.43,210333.0,0.203,4.71e-06,8.0,0.106,-10.425,0.0369,119.884,4.0,1.0
2006-08-05,Walk Away,Kelly Clarkson,47.0,spotify:track:25sA1vM4BFkTb5cJGWftFo,0.0147,0.75,189307.0,0.888,1.11e-06,0.0,0.0759,-4.524,0.0426,115.973,4.0,1.0
2006-08-12,Coming Undone,Korn,96.0,spotify:track:6p2liQLGoDaLXgND68bfVt,0.000658,0.687,199773.0,0.677,0.000146,2.0,0.0564,-4.172,0.0508,75.052,4.0,1.0
2006-08-12,How 'Bout You,Eric Church,100.0,spotify:track:44uPR8hTkZmXh40uIx30WK,0.0114,0.549,230880.0,0.873,2.84e-05,4.0,0.352,-7.202,0.0389,120.064,4.0,1.0
2006-08-12,Last Day Of My Life,Phil Vassar,94.0,spotify:track:43vHo2Iis2QX3sle9o4S3g,0.272,0.557,234307.0,0.549,0.0,0.0,0.109,-6.674,0.0246,139.945,3.0,1.0
2006-08-12,Original Fire,Audioslave,97.0,spotify:track:0zY7SkbIByXGKak663jHuI,0.0103,0.638,218507.0,0.947,0.0727,9.0,0.386,-2.811,0.054,124.162,4.0,1.0
2006-08-19,Do I Make You Proud,Taylor Hicks,98.0,spotify:track:3lxFENvLW8nxXAbNfkZ7IJ,0.026,0.463,248693.0,0.524,0.0,1.0,0.102,-8.207,0.0316,144.055,4.0,1.0
2006-08-19,Hanging On,Cheyenne Kimball,96.0,spotify:track:6Su4jst3IXkvneQb4OUiLE,0.0105,0.573,249160.0,0.934,7.26e-05,5.0,0.318,-3.377,0.0372,118.773,4.0,1.0
2006-08-19,Temperature,Sean Paul,43.0,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,0.106,0.951,218573.0,0.6,0.0,0.0,0.0712,-4.675,0.0685,125.04,4.0,0.0
2006-08-19,"Why, Why, Why",Billy Currington,100.0,spotify:track:4cpXOdI3swm8Pfb39P2Jue,0.244,0.62,165347.0,0.921,0.0,2.0,0.358,-1.909,0.0287,97.991,4.0,1.0
2006-08-26,Every Time I Hear Your Name,Keith Anderson,98.0,spotify:track:3aVCHTY93NQQbOcDDbwwXA,0.277,0.562,263027.0,0.757,0.0,1.0,0.0745,-3.945,0.0253,93.02,4.0,1.0
2006-08-26,Invisible,Ashlee Simpson,76.0,spotify:track:6ElumkJqdCEk1CJjLDWL1C,0.115,0.558,224627.0,0.84,0.0,2.0,0.0866,-2.852,0.0606,168.36,4.0,1.0
2006-08-26,What's Left Of Me,Nick Lachey,45.0,spotify:track:1bPqAXwNiVcM6zjJU1Z4Cd,0.136,0.421,244667.0,0.728,0.0,7.0,0.136,-5.644,0.035,150.12,4.0,1.0
2006-08-26,When The Stars Go Blue,Tim McGraw,97.0,spotify:track:2R0eqSxBNxlKmfLjAwaj0C,0.357,0.445,235280.0,0.682,7.28e-06,10.0,0.109,-6.686,0.0289,181.64,4.0,1.0
2006-08-26,Yee Haw,Jake Owen,91.0,spotify:track:32C5of1pAeU7IeEbGiLWAo,0.0956,0.672,172507.0,0.934,0.0,7.0,0.109,-3.322,0.0333,129.123,4.0,1.0
